My wife and I are celebrating our 15th wedding anniversary.  We have always been good and honest to each other.	faithful
got the wrong order	disappointed
for the next few weeks	hopeful
old food i haven't had in a long time,  brought back so many memories	nostalgic
My nephew is playing football this year.  He's all grown up :D	proud
so mad! my cat destroyed my favourite jacket	furious
I worked hard on my yard sale. I was quite pleased with the sales and knew that there was nothing else I could have done to make it more successful.	content
I came home from shopping to find my front door open.  When I walked inside,  I found all of my belongings gone!	furious
so many emotions i feel distressed 	anxious
in my self for failing so hard	disappointed
finding out if baby is boy or girl	anxious
Headed out to the campground this morning.  I have everything packed I believe.	prepared
nightmare	terrified
I injured my foot a couple of days ago (muscle strain).  Now my co-worker keeps calling me slow and laughing about it.  When she's not calling me crippled instead. 	furious
someone almost hit me with their car today	terrified
I didn't have enough money to pay for my groceries and had to put something back. There were a lot of people in line.	embarrassed
I am happy with myself for cleaning my entire house in one afternoon.	impressed
my wife makes me happy	joyful
I went outside my house yesterday and there was a big snake in the driveway! 	afraid
i thought someone was breaking into my apartment last night	terrified
abilities what they can cause	afraid
I watched my daughter start high school this week. It seems like just last week she was starting kindergarten.	nostalgic
at myself for being so smart	impressed
i lied to my friend that i was busy this weekend	guilty
I had a great lunch today. It really made me happy to eat that delicious sushi.	grateful
in my room no one here	lonely
When tax season came I was in a hurry to get mine done. I was looking forward to a big refund.	anticipating
I am so lucky to have someone like my fiancee. She does everything for me.	grateful
My daughter started high school this week.  I hope she finishes the year on the honor roll.	hopeful
red dead redemption 2 is coming out which looks awesome	joyful
where is the love 	sad
getting more money in change	guilty
colleague not understanding 	annoyed
I have a test coming up soon	afraid
I just moved to a new state for work and haven't made many friends yet.	lonely
I had my friend watch my house and feed my dog while I was on vacation. He did a great job.	trusting
When I was a kid my sister got the bike that I really wanted. I begrudged her that bike for a long time.	jealous
next week ! 	excited
i saw a guy lie his way through taking a test	impressed
today,  i made a big discovery 	proud
i was robbed	afraid
our lord has placed us on this earth for a reason	faithful
my friend helped me move to uni last week	grateful
in my partner can always rely on her	trusting
I got a low mark on my math test. I had studied hard.	surprised
I entered a bowling tournament and felt I had a pretty good chance to do well.	confident
A girl tried to go on a date with me. I am already engaged,  so I said no.	faithful
of myself for not listening to my fiance	ashamed
I opened up to my girlfriend about my past. It was difficult to do.	trusting
I dont really know anyone at uni	lonely
staring at the ocean at night 	sentimental
watching my son take first steps	joyful
My brother tried to fight me after class. I couldn't believe it.	angry
couldn't deliver the work project on time	devastated
I failed my science test that I had studied hard on. I don't know what to do.	ashamed
My brother mark passed away. He died in a car crash.	devastated
I like to do all of my shopping for Thanksgiving dinner early so I will be ready and I don't have to fight the crowds.	prepared
my aunt paid for my exam	grateful
I don't know if I should apply to university or not.	apprehensive
I dont really know anyone at uni	sad
I was there for my brother when he was sad about his girlfriend leaving. I comforted him.	caring
My friend ordered me some sushi but fish food scares me. I didn't feel like taking a bite.	apprehensive
I was not able to do 15 sit ups at my hockey teams practice. I didn't have the strength.	embarrassed
I couldn't drive my friends stick shift car. Manual is difficult.	embarrassed
I was in a hurry to get home but I hit every red light and was late. By the time I got home I was fit to be tied.	furious
